fips,year,rent,rent_months,log_rent,d_log_rent
34029,2015,1464.854810129037,12,7.289511410825904,
34029,2016,1510.9047455094894,12,7.32046391959035,0.030952508764445774
34029,2017,1569.554619087623,12,7.358547175987178,0.038083256396828524
34029,2018,1625.2755130380135,12,7.393432626877388,0.03488545089020967
34029,2019,1692.448472291796,12,7.433931559591397,0.04049893271400862
34029,2020,1788.509142239958,12,7.489137670366163,0.05520611077476634
34029,2021,2027.6519150365245,12,7.614633710450983,0.12549604008481996
34029,2022,2321.153763624093,12,7.749819652948709,0.13518594249772597
34029,2023,2464.7724003390963,12,7.809854749694245,0.06003509674553609
34029,2024,2604.010841886506,12,7.864808166870678,0.054953417176433206
34029,2025,2731.824686150863,12,7.912725048115876,0.04791688124519755
34029,2026,2761.232143192582,4,7.923432287784519,0.010707239668643176
34031,2015,1349.5108661124996,12,7.207497484380069,
34031,2016,1393.7129798193394,12,7.239726673291065,0.032229188910995354
34031,2017,1447.4179632557289,12,7.277536533060921,0.0378098597698564
34031,2018,1506.6029764094103,12,7.317612710970029,0.04007617790910789
34031,2019,1578.644454495965,12,7.364321817587264,0.04670910661723493
34031,2020,1645.1563369469031,12,7.405590696341372,0.04126887875410823
34031,2021,1755.6117654959091,12,7.4705726594867174,0.06498196314534521
34031,2022,1940.6879771192168,12,7.570797816572986,0.10022515708626845
34031,2023,2062.775673571074,12,7.631807769190393,0.06100995261740749
34031,2024,2198.708423353262,12,7.6956253866533215,0.06381761746292813
34031,2025,2255.8655319247905,12,7.721289006198256,0.025663619544934235
34031,2026,2283.6080499220484,4,7.733511949185506,0.012222942987250462
34033,2025,1750.8239247095682,6,7.467841770239121,
34033,2026,1838.6345556046522,4,7.516778485773138,0.04893671553401635
34035,2015,1657.8620291232874,12,7.413284116987357,
34035,2016,1688.106535414399,12,7.4313627865614915,0.018078669574134842
34035,2017,1733.6542630795586,12,7.457986750539603,0.026623963978111398
34035,2018,1789.3583517920354,12,7.489612371885681,0.031625621346077715
34035,2019,1838.754480310421,12,7.516843708519298,0.02723133663361743
34035,2020,1888.0981808220922,12,7.543325347907435,0.026481639388136635
34035,2021,1990.5058944737773,12,7.596144103739065,0.052818755831630426
34035,2022,2204.5525305218493,12,7.698279833283359,0.10213572954429395
34035,2023,2341.7914865322896,12,7.758671507970442,0.060391674687083174
34035,2024,2448.2975454771477,12,7.803148182601101,0.04447667463065841
34035,2025,2525.6328268357133,12,7.834246934797781,0.031098752196680124
34035,2026,2564.308587982622,4,7.849444164925972,0.015197230128190853
34037,2022,1821.6211126453393,12,7.50748210484779,
34037,2023,1959.27199316144,12,7.580328251166099,0.07284614631830877
34037,2024,2128.3467402388083,12,7.6631007790295005,0.08277252786340128
34037,2025,2198.3492221611928,12,7.695462004127175,0.032361225097674584
34037,2026,2198.277769598736,4,7.695429500772855,-3.2503354320034816e-05
34039,2015,1495.3082011950228,12,7.310087619223338,
34039,2016,1548.8676712073566,12,7.345279408237855,0.03519178901451703
34039,2017,1620.0479772564265,12,7.390211043378284,0.044931635140429194
34039,2018,1692.3377010019133,12,7.43386610713192,0.04365506375363637
34039,2019,1765.6269978858484,12,7.476261145880133,0.0423950387482126
34039,2020,1827.353377551458,12,7.510623957243249,0.03436281136311603
34039,2021,1950.785286371008,12,7.575987281450988,0.06536332420773938
34039,2022,2130.0868547804694,12,7.663918034764355,0.08793075331336642
34039,2023,2272.055330230939,12,7.728440132639114,0.06452209787475915
34039,2024,2389.182635024754,12,7.778706592718877,0.05026646007976332
34039,2025,2474.829041273817,12,7.8139265983842545,0.03522000566537731
34039,2026,2509.815651114586,4,7.827964583657476,0.01403798527322131
34041,2015,1057.1445766392806,5,6.963326756686296,
34041,2016,1059.2038388362469,12,6.96527280945511,0.0019460527688135443
34041,2017,1120.4781791362154,12,7.0215108188311115,0.05623800937600176
34041,2018,1173.0072080557952,12,7.067325993609698,0.04581517477858643
34041,2019,1209.6642549439032,12,7.098098124834434,0.030772131224735766
34041,2020,1291.0361295526125,11,7.163200376165826,0.06510225133139258
34041,2021,1421.503908432416,12,7.259470680600054,0.09627030443422768
34041,2022,1595.738813685158,12,7.375092114044328,0.11562143344427422
34041,2023,1730.5823620701942,12,7.456213256320282,0.08112114227595413
34041,2024,1808.5765559252866,12,7.500295381668614,0.04408212534833211
34041,2025,1913.8991986618564,12,7.556897905350098,0.056602523681483774
34041,2026,1978.639055112118,4,7.590164541455115,0.0332666361050169
35001,2015,831.9160098775246,12,6.723731486059012,
35001,2016,852.0790951908174,12,6.747679357251445,0.023947871192433468
35001,2017,878.4415956705483,12,6.778149423539556,0.03047006628811122
35001,2018,908.1947243020032,12,6.811458809686401,0.03330938614684431
35001,2019,951.950820751293,12,6.858513374582308,0.04705456489590709
35001,2020,1002.6515876650561,12,6.910403357390653,0.051889982808345
35001,2021,1141.9469060069534,12,7.040489897022163,0.1300865396315105
35001,2022,1299.9561997163178,12,7.170085850356113,0.1295959533339497
35001,2023,1374.2422792229502,12,7.225657788549947,0.055571938193834214
35001,2024,1418.5544480703638,12,7.257393637770525,0.031735849220577705
35001,2025,1458.7950154086022,12,7.28536604201657,0.027972404246044746
35001,2026,1453.1236703554487,4,7.281470773751095,-0.003895268265474705
35005,2022,1183.2212198032976,8,7.075995845484672,
35005,2023,1219.239497506341,12,7.105982580656274,0.029986735171601886
35005,2024,1268.803304747829,11,7.145829455501899,0.0398468748456251
35005,2025,1330.5351912172448,12,7.193336539686332,0.04750708418443228
35005,2026,1354.5792719141089,4,7.2112461846661695,0.017909644979837935
35009,2022,985.5316820118268,11,6.893181274236182,
35009,2023,1044.1372191476146,12,6.950946195770783,0.05776492153460033
35009,2024,1088.5456442414218,12,6.992597812952457,0.04165161718167454
35009,2025,1129.0751392736881,12,7.029154115764716,0.036556302812258856
35009,2026,1166.728278357234,4,7.061958767435482,0.03280465167076585
35013,2015,839.660479149633,12,6.73299761864143,
35013,2016,858.925535498136,12,6.755682230797272,0.022684612155842387
35013,2017,880.5355956733539,12,6.780530353778244,0.02484812298097161
35013,2018,907.6661908093306,12,6.810876679741095,0.03034632596285114
35013,2019,944.3794742997112,12,6.850528070857963,0.039651391116867885
35013,2020,1001.7539537146673,12,6.909507696316219,0.058979625458256635
35013,2021,1108.2894390211682,12,7.010573059746915,0.1010653634306955
35013,2022,1250.6140841479594,12,7.131389976982432,0.12081691723551735
35013,2023,1339.6519695684153,12,7.20016513500811,0.06877515802567746
35013,2024,1386.9142981989983,12,7.234836629075582,0.03467149406747261
35013,2025,1417.5673527357194,12,7.256697549630572,0.021860920554989782
35013,2026,1436.7102013608924,4,7.270111196541957,0.013413646911384802
35015,2024,1577.117986311314,11,7.3633544011024465,
35015,2025,1586.9267959623658,11,7.369554592154614,0.006200191052167625
35015,2026,1663.9791814124635,4,7.416967110132494,0.04741251797787971
35025,2023,1222.512073534997,9,7.108663097402506,
35025,2024,1273.2037019126692,12,7.149291602969426,0.04062850556692066
35025,2025,1362.536827864509,12,7.217103555797433,0.06781195282800656
35025,2026,1405.6209953903597,4,7.248234473720894,0.0311309179234609
35027,2026,1532.641392275568,2,7.334747926050737,
35028,2026,2517.7487445616734,2,7.831120425893108,
35035,2022,1271.2365610676438,8,7.147745375875343,
35035,2023,1302.2017082396126,12,7.171811732612386,0.024066356737042938
35035,2024,1355.6585961147564,12,7.212042664023526,0.040230931411140425
35035,2025,1457.2863423230763,12,7.284331315590894,0.07228865156736752
35035,2026,1472.3590835749094,4,7.294621212185651,0.010289896594756875
35041,2023,793.846137061353,8,6.676889660430373,
35041,2024,827.2592643452573,12,6.7181181457057795,0.04122848527540679
35041,2025,859.2346914605574,12,6.7560420994066215,0.037923953700842006
35041,2026,887.4995662331578,4,6.78840803259808,0.03236593319145875
35043,2015,922.696869645975,12,6.827300761976582,
35043,2016,952.1228588647401,12,6.858694079894037,0.03139331791745459
35043,2017,981.98469292469,12,6.889575720579912,0.030881640685874956
35043,2018,1015.2886163574831,12,6.9229282021468945,0.03335248156698256
35043,2019,1073.1841635330884,12,6.978385362137234,0.05545715999033973
35043,2020,1147.6618086488754,12,7.045481941709561,0.0670965795723264
35043,2021,1292.8872300251403,12,7.164633159210523,0.11915121750096258
35043,2022,1462.9570947326513,12,7.288215073681436,0.12358191447091293
35043,2023,1573.3108356763423,12,7.360937490450998,0.0727224167695617
35043,2024,1649.6702121049038,12,7.408330675466092,0.047393185015094375
35043,2025,1713.5784054173262,12,7.446339097733435,0.03800842226734247
35043,2026,1763.4788449647847,4,7.475043753553564,0.028704655820129155
35045,2023,1163.9303027096935,9,7.05955774910149,
35045,2024,1216.1959439513942,12,7.103483187662683,0.04392543856119335
35045,2025,1304.3507448213336,12,7.173460682408995,0.06997749474631121
35045,2026,1350.3222138859624,4,7.208098519906227,0.03463783749723248
35049,2016,1067.089295515696,11,6.972689936193417,
35049,2017,1161.2516838822007,12,7.0572537401870195,0.08456380399360253
35049,2018,1245.7109008798416,12,7.127461650660407,0.07020791047338726
35049,2019,1363.2318186996733,12,7.217613496984923,0.0901518463245159
35049,2020,1417.286097701507,12,7.25649912312278,0.03888562613785762
35049,2021,1569.309755837976,12,7.358391155706659,0.10189203258387902
35049,2022,1777.3312037722426,12,7.482868194452114,0.12447703874545457
35049,2023,1906.651540023855,12,7.553103862120341,0.07023566766822675
35049,2024,1973.6001070275606,12,7.587614619444756,0.034510757324415664
35049,2025,1984.1722866982327,12,7.5929571221281575,0.005342502683401307
35049,2026,1972.8419745330505,4,7.5872304088124105,-0.005726713315747034
35055,2026,2239.7192793871577,4,7.714105815293503,
35061,2022,1284.5539669631532,5,7.1581668296519245,
35061,2023,1324.060235558775,12,7.188458230597107,0.0302914009451829
35061,2024,1394.7040559824043,11,7.240437525500095,0.05197929490298758
35061,2025,1871.15066023683,10,7.534308846942865,0.2938713214427704
35061,2026,1922.1342611271648,4,7.56119144199537,0.026882595052504676
36001,2015,1045.2680982257623,12,6.952028684820823,
36001,2016,1079.9309589812444,12,6.984652391205638,0.0326237063848156
36001,2017,1113.8515484208033,12,7.015579151661915,0.030926760456276625
36001,2018,1153.3844418693927,12,7.050455892161423,0.03487674049950851
36001,2019,1181.9834832805407,12,7.074949224332491,0.024493332171068083
36001,2020,1227.6415505781163,12,7.112850169173531,0.037900944841039674
36001,2021,1310.8143510648104,12,7.178403865090033,0.06555369591650173
36001,2022,1397.6173861763318,12,7.242524198765604,0.06412033367557157
36001,2023,1469.4990320171837,12,7.292676827142991,0.05015262837738632
36001,2024,1534.6539012250043,12,7.336060163084119,0.04338333594112864
36001,2025,1603.9435235102899,12,7.380220578024966,0.04416041494084677
36001,2026,1640.9677658018422,4,7.40304144787574,0.022820869850773917
36005,2015,1641.5856852734669,12,7.403417934953945,
36005,2016,1758.7908839173854,12,7.472381854166878,0.06896391921293343
36005,2017,1866.3248563766253,12,7.5317264586325825,0.05934460446570444
36005,2018,1953.2343355497978,12,7.577241911159452,0.04551545252686928
36005,2019,2029.3553840467823,12,7.615473476803265,0.03823156564381325
36005,2020,2092.0497609966374,12,7.645899611229188,0.030426134425923124
36005,2021,2130.0276244133406,12,7.663890227827513,0.01799061659832457
36005,2022,2283.740956296901,12,7.7335701476611245,0.06967991983361177
36005,2023,2438.5161113577274,12,7.799144982205471,0.06557483454434632
36005,2024,2601.959635567843,12,7.864020146103487,0.06487516389801584
36005,2025,2695.702735480536,12,7.899414204632696,0.03539405852920918
36005,2026,2765.0050146146223,4,7.924797727558632,0.025383522925936042
36007,2018,654.7559518969181,12,6.4842625736816215,
36007,2019,691.4175578101613,12,6.538743921741543,0.05448134805992133
36007,2020,744.9507657890894,12,6.613318130006629,0.0745742082650862
36007,2021,834.211668805584,12,6.726487169684175,0.11316903967754577
36007,2022,937.2235621812179,12,6.842921847356041,0.1164346776718661
36007,2023,1036.3799414474504,12,6.943489094436065,0.10056724708002385
36007,2024,1125.352237276126,12,7.025851365434008,0.08236227099794302
36007,2025,1203.9642336130748,12,7.093374919126092,0.06752355369208463
36007,2026,1257.8420952032316,4,7.137152908875852,0.04377798974975988
36009,2026,1103.948532351225,2,7.0066486065032505,
36011,2026,1183.8481424863924,3,7.076525549183044,
36013,2024,961.2298911579443,8,6.868213601129459,
36013,2025,1013.848886230525,11,6.921509145659374,0.05329554452991481
36013,2026,1059.8325799729666,4,6.965866231210008,0.04435708555063389
36015,2024,1113.224203651121,7,7.0150157718256505,
36015,2025,1184.7407493045755,12,7.077279252675898,0.062263480850247355
36015,2026,1223.292585246766,4,7.109301342763158,0.03202209008725987
36017,2026,825.0,1,6.715383386334681,
36019,2026,1300.0,1,7.170119543449628,
36021,2022,1749.314247552944,12,7.466979131579763,
36021,2023,1840.7235747431205,12,7.517914020444639,0.05093488886487574
36021,2024,1935.505975309209,12,7.5681240572303015,0.05021003678566238
36021,2025,2026.1075309050773,12,7.613871758871586,0.045747701641284166
36021,2026,2099.4958799209007,4,7.649452537712654,0.03558077884106847
36023,2023,1136.2197396642553,11,7.035462013378425,
36023,2024,1224.5740861583488,12,7.11034837775377,0.07488636437534435
36023,2025,1239.761570989515,12,7.122674358650564,0.012325980896794597
36023,2026,1293.1185273268761,4,7.164812043036822,0.04213768438625731
36027,2015,1035.8345303801811,12,6.942962690352627,
36027,2016,1095.4752929727733,12,6.998943605584273,0.055980915231645945
36027,2017,1152.1446614090207,12,7.04938040751184,0.0504368019275665
36027,2018,1226.62880622148,12,7.11202487752519,0.0626444700133506
36027,2019,1294.1362663331909,12,7.165598775801838,0.053573898276647824
36027,2020,1434.2205076337088,12,7.268376780351759,0.10277800454992114
36027,2021,1622.1875562538542,12,7.391530860699323,0.1231540803475637
36027,2022,1785.0376310378933,12,7.487194775805467,0.0956639151061438
36027,2023,1891.5149165578487,12,7.545133330141829,0.057938554336362635
36027,2024,1988.8215476266316,12,7.595297555184194,0.05016422504236484
36027,2025,2062.4724214166113,12,7.631660746685068,0.036363191500873526
36027,2026,2116.176601351912,4,7.657366249491776,0.02570550280670858
36029,2015,860.3202079146558,12,6.757304654732642,
36029,2016,884.8790629824263,12,6.785450983672936,0.02814632894029412
36029,2017,924.7133908863466,12,6.829483841809275,0.04403285813633939
36029,2018,958.3772722360414,12,6.8652415128020765,0.03575767099280114
36029,2019,995.3039779771813,12,6.903048196005994,0.037806683203917224
36029,2020,1046.7745652336193,12,6.953468872723828,0.05042067671783457
36029,2021,1133.2719653674358,12,7.032864272264872,0.07939539954104369
36029,2022,1236.3044626587941,12,7.119881936695596,0.08701766443072412
36029,2023,1309.275715321512,12,7.177229374228128,0.05734743753253202
36029,2024,1370.2927248900269,12,7.222779663801396,0.04555028957326801
36029,2025,1416.5096666339139,12,7.255951143556437,0.03317147975504131
36029,2026,1443.2732025675805,4,7.274668870421952,0.018717726865514983
36035,2025,1054.5944776440545,5,6.960911590636665,
36035,2026,1064.5835835952562,4,6.97033900036357,0.009427409726904479
36037,2026,1217.9129528610547,2,7.104893978442581,
36039,2026,1841.890920386569,4,7.518547997030617,
36043,2026,1225.0,1,7.110696122978827,
36045,2022,1190.7613616184617,10,7.082348181200397,
36045,2023,1241.3636824952303,12,7.123965798271465,0.04161761707106759
36045,2024,1300.659039315543,12,7.170626368311855,0.04666057004039015
36045,2025,1344.2682628379994,12,7.203605101491492,0.032978733179636954
36045,2026,1408.0951634236465,4,7.249993122092885,0.04638802060139291
36047,2015,2400.1705837133945,12,7.783295090357466,
36047,2016,2472.173542490073,12,7.8128530193861305,0.029557929028664276
36047,2017,2514.5667864311854,12,7.8298558157807445,0.017002796394613995
36047,2018,2557.012845052504,12,7.8465949987641,0.01673918298335586
36047,2019,2655.9986832557775,12,7.88457601483407,0.03798101606996962
36047,2020,2629.589524381234,12,7.874583038611178,-0.009992976222892302
36047,2021,2646.6324689264943,12,7.8810433444290755,0.0064603058178978046
36047,2022,3092.478724684714,12,8.036728224593734,0.15568488016465842
36047,2023,3263.107086245771,12,8.09043511439553,0.05370688980179672
36047,2024,3379.780330573199,12,8.125565995410385,0.03513088101485451
36047,2025,3515.7598177932973,12,8.165010945263928,0.039444949853542965
36047,2026,3590.4408537791896,4,8.186030274438558,0.021019329174629675
36053,2024,1022.2813139883352,1,6.929791991192644,
36053,2025,1080.645026587558,12,6.985313388677684,0.05552139748504015
36053,2026,1218.2581793599284,4,7.105177395725232,0.11986400704754807
36055,2015,918.2232447491427,12,6.822440547056813,
36055,2016,948.6450454384454,12,6.855034698546749,0.03259415148993661
36055,2017,978.3690149529139,12,6.885886914771848,0.030852216225098594
36055,2018,1012.6482806628586,12,6.920324238295326,0.034437323523477836
36055,2019,1049.0753661690915,12,6.9556644515439165,0.035340213248590935
36055,2020,1096.8347224816605,12,7.000183785735386,0.04451933419146936
36055,2021,1193.6625399103748,12,7.084781624114385,0.0845978383789987
36055,2022,1311.6708548689994,12,7.179057065216924,0.09427544110253905
36055,2023,1389.0445059671083,12,7.236371383973998,0.057314318757073934
36055,2024,1458.4830237502472,12,7.285152149713294,0.04878076573929668
36055,2025,1535.6154471914226,12,7.336686522460928,0.05153437274763384
36055,2026,1566.8754941576922,4,7.356838784290373,0.02015226182944474
36057,2026,1331.25,1,7.193873629457736,
36059,2015,2176.584441805127,12,7.685512157301621,
36059,2016,2268.7658341435404,12,7.726991277225628,0.041479119924007435
36059,2017,2355.0842090203214,12,7.764331763357016,0.03734048613138796
36059,2018,2448.954689511143,12,7.803416555152241,0.03908479179522484
36059,2019,2531.9579347333697,12,7.836748169671626,0.033331614519385155
36059,2020,2620.3388321181706,12,7.871058913629298,0.034310743957671974
36059,2021,2763.3144557544806,11,7.924186127985959,0.053127214356661234
36059,2022,2997.9775454926244,12,8.005693188805482,0.08150706081952297
36059,2023,3140.935525767627,12,8.0522759726701,0.04658278386461845
36059,2024,3286.3505171393667,12,8.097532962762122,0.045256990092021
36059,2025,3421.24860997283,12,8.137760854062613,0.04022789130049098
36059,2026,3505.006454350545,4,8.16194764093648,0.02418678687386766
36061,2015,3260.6914781284927,12,8.089694561724004,
36061,2016,3302.216169221392,12,8.10234908848547,0.012654526761465945
36061,2017,3318.498400990005,12,8.107267670738645,0.00491858225317543
36061,2018,3364.6245633987514,12,8.121071664798967,0.0138039940603214
36061,2019,3454.232641119656,12,8.147355610555303,0.026283945756336635
36061,2020,3286.349945670923,10,8.0975327888706,-0.0498228216847032
36061,2021,3265.06688235524,12,8.091035526142452,-0.006497262728148101
36061,2022,3930.866485669602,12,8.276615160375353,0.18557963423290147
36061,2023,4074.792748432548,12,8.31257516510123,0.035960004725875905
36061,2024,4204.458268306288,12,8.34390073374059,0.03132556863936031
36061,2025,4449.012153489008,12,8.400437362537309,0.05653662879671906
36061,2026,4550.224295383507,4,8.422931806418687,0.02249444388137789
36063,2017,612.6768584156015,3,6.417837649172712,
36063,2018,623.918795147261,12,6.436020223919052,0.018182574746340663
36063,2019,665.0721924635251,12,6.49989559485916,0.06387537094010742
36063,2020,711.3734143421613,12,6.567197487916638,0.06730189305747825
36063,2021,792.1174846919583,12,6.674709720070769,0.1075122321541313
36063,2022,892.2391345647874,12,6.793734184727938,0.1190244646571692
36063,2023,972.7323989811829,12,6.880109017618396,0.08637483289045722
36063,2024,1044.490866821807,12,6.951284836891189,0.07117581927279293
36063,2025,1091.8871704487797,12,6.995662827201729,0.04437799031054013
36063,2026,1133.9062853833766,4,7.033423840117362,0.03776101291563361
36065,2022,1101.8701393643692,9,7.004764141901901,
36065,2023,1189.0034554222248,12,7.080870802844864,0.0761066609429637
36065,2024,1270.7857102328244,12,7.147390657630238,0.06651985478537359
36065,2025,1324.2561533280552,12,7.1886061870651945,0.041215529434956544
36065,2026,1362.2409678390277,4,7.216886393115683,0.02828020605048831
36067,2016,973.2249725176058,12,6.880615270791417,
36067,2017,1011.974599984103,12,6.919658750702492,0.03904347991107482
36067,2018,1045.3327912654731,12,6.952090574242239,0.032431823539746496
36067,2019,1073.1312209666075,12,6.978336028691764,0.02624545444952542
36067,2020,1126.4585618507597,12,7.026833974331769,0.04849794564000476
36067,2021,1228.737104878848,12,7.113742176902828,0.0869082025710588
36067,2022,1363.61095214428,12,7.2178915720181465,0.10414939511531873
36067,2023,1436.0397531161927,12,7.269644432453543,0.051752860435396286
36067,2024,1534.7363224932558,12,7.336113868388602,0.06646943593505927
36067,2025,1617.8860763109424,12,7.388875684948511,0.05276181655990886
36067,2026,1668.3743863791024,4,7.419605009998699,0.03072932505018855
36069,2020,1306.6851881049752,4,7.175248818586074,
36069,2021,1405.0888630362492,11,7.247855827480427,0.07260700889435245
36069,2022,1544.382640448977,12,7.342379524006381,0.09452369652595394
36069,2023,1650.7288567610788,12,7.408972200730397,0.06659267672401636
36069,2024,1761.6775023345554,12,7.474021760422168,0.06504955969177129
36069,2025,1846.2865792817995,12,7.520931646395047,0.046909885972878484
36069,2026,1877.784316889718,4,7.537847805936187,0.016916159541140452
36071,2015,1201.9941594254383,12,7.091737256036291,
36071,2016,1249.9655986340902,12,7.130871308824907,0.039134052788615925
36071,2017,1304.6875815025323,12,7.1737188899482796,0.04284758112337261
36071,2018,1365.2685367168388,12,7.2191064184656994,0.045387528517419895
36071,2019,1427.259088037763,12,7.263511162340483,0.044404743874783215
36071,2020,1508.4982203951897,12,7.318869878880283,0.05535871653979996
36071,2021,1701.4247895824954,12,7.439221290544078,0.12035141166379582
36071,2022,1884.8568338369403,12,7.541607146778618,0.10238585623453922
36071,2023,1975.096531572524,12,7.588372552886375,0.046765406107756924
36071,2024,2076.8008536723364,12,7.638583937561466,0.050211384675091786
36071,2025,2146.3293729846114,12,7.671514393698909,0.03293045613744283
36071,2026,2186.731979767361,4,7.690163461620011,0.018649067921101548
36075,2022,906.8596393236551,4,6.809987685464574,
36075,2023,977.6740486043532,12,6.885176330847853,0.07518864538327907
36075,2024,1098.8444315234567,12,7.002014389810085,0.11683805896223198
36075,2025,1192.1444336051302,12,7.083509009416729,0.08149461960664439
36075,2026,1336.2711862492679,4,7.197638317217695,0.1141293078009662
36077,2024,1331.991389350349,8,7.19443038662775,
36077,2025,1383.8483742667495,12,7.2326235740102565,0.038193187382506544
36077,2026,1479.044259682582,4,7.29915138767385,0.06652781366359317
36079,2023,2125.7998436148687,12,7.6619034075341705,
36079,2024,2271.9854891550217,12,7.728409393005075,0.06650598547090425
36079,2025,2433.302468337872,12,7.797004654143217,0.0685952611381424
36079,2026,2571.400169327516,4,7.852205842500467,0.055201188357250075
36081,2015,2106.892069417455,12,7.652969187725879,
36081,2016,2192.3026932682715,12,7.69270772852901,0.039738540803130995
36081,2017,2239.14509729414,12,7.713849419007358,0.02114169047834835
36081,2018,2268.6946335508433,12,7.726959893770848,0.013110474763490032
36081,2019,2345.15860430308,12,7.760108313690492,0.03314841991964368
36081,2020,2333.658363382574,12,7.755192428260725,-0.004915885429767286
36081,2021,2328.5738554838467,12,7.753011279971324,-0.002181148289400525
36081,2022,2581.6587439136697,12,7.856187395326118,0.10317611535479365
36081,2023,2746.8099323865063,12,7.918195492724586,0.062008097398468465
36081,2024,2875.8943936288447,12,7.964118998288041,0.04592350556345437
36081,2025,3003.970098621811,12,8.007690058980229,0.04357106069218819
36081,2026,3056.4910445303376,4,8.025022819489136,0.017332760508907086
36083,2018,1056.4313665968236,12,6.96265187195191,
36083,2019,1093.0523153405372,12,6.996729351020607,0.034077479068696626
36083,2020,1137.9080681336688,12,7.036946827709273,0.04021747668866649
36083,2021,1233.9528691534763,12,7.117978010181221,0.08103118247194807
36083,2022,1320.1490232730594,12,7.18549990562708,0.06752189544585896
36083,2023,1392.6659568742186,12,7.238975143783996,0.05347523815691613
36083,2024,1476.382991655207,12,7.2973504509426474,0.058375307158651246
36083,2025,1557.2422859843446,12,7.350671770507823,0.05332131956517561
36083,2026,1606.6924410035078,4,7.381932960366229,0.03126118985840609
36085,2015,1560.549902838449,11,7.352793539948931,
36085,2016,1657.3045265601884,12,7.412947782411709,0.060154242462777674
36085,2017,1768.6472176385848,12,7.4779702495340885,0.0650224671223798
36085,2018,1846.8185412186479,12,7.521219730228662,0.04324948069457335
36085,2019,1920.661028156215,12,7.560424691267204,0.039204961038541875
36085,2020,2006.7836613731035,12,7.604288550945055,0.04386385967785156
36085,2021,2065.4107315152287,12,7.6330843870770195,0.028795836131964236
36085,2022,2220.053549770471,12,7.705286596093636,0.07220220901661634
36085,2023,2361.9358648276584,12,7.767236843479117,0.06195024738548138
36085,2024,2528.1608764553807,12,7.835247391080309,0.06801054760119207
36085,2025,2706.5457548317354,12,7.9034284716296,0.06818108054929084
36085,2026,2756.052268605126,4,7.921554597340184,0.018126125710583807
36087,2015,1736.8198392722722,12,7.459811041387068,
36087,2016,1794.7767425681086,12,7.492635915787487,0.03282487440041848
36087,2017,1861.1421732385961,12,7.528945649876065,0.036309734088578516
36087,2018,1920.9122937023906,12,7.560555505142395,0.0316098552663302
36087,2019,1998.5180122192148,12,7.600161190980022,0.03960568583762658
36087,2020,2088.3319521242556,12,7.644120917268826,0.04395972628880429
36087,2021,2280.788100742834,12,7.732276320442987,0.08815540317416115
36087,2022,2496.074996428591,12,7.822474775683997,0.09019845524100933
36087,2023,2699.675830560315,12,7.900886982028872,0.07841220634487556
36087,2024,2790.7944979779745,12,7.934081600577533,0.033194618548661126
36087,2025,2865.3304899043956,12,7.9604389767384225,0.026357376160889068
36087,2026,2889.4742402642255,4,7.968829840772334,0.008390864033911427
36089,2025,1094.4092139787117,8,6.997969966038539,
36089,2026,1207.7292710665822,4,7.096497240022131,0.09852727398359207
36091,2015,1078.6851284625088,12,6.983498104749321,
36091,2016,1109.4624911443696,12,7.011630934810976,0.028132830061655234
36091,2017,1134.3126942685903,12,7.033782190782098,0.022151255971121664
36091,2018,1187.9376153442884,12,7.079973986207311,0.04619179542521312
36091,2019,1210.7276035059851,12,7.098976783078785,0.019002796871474104
36091,2020,1258.8050576988283,12,7.137918183055415,0.03894139997662993
36091,2021,1368.0740606753652,12,7.22115923463768,0.0832410515822648
36091,2022,1548.3355650984352,12,7.344935803977134,0.12377656933945413
36091,2023,1601.5798589666654,12,7.378745832911619,0.033810028934484926
36091,2024,1676.417248406756,12,7.424414204954533,0.04566837204291385
36091,2025,1741.4265472765326,12,7.462459911067871,0.03804570611333791
36091,2026,1789.6612903081796,4,7.489781657638295,0.027321746570423855
36093,2016,1025.9266319907044,8,6.93335151439285,
36093,2017,1033.4891894153518,12,6.940695918898128,0.007344404505277957
36093,2018,1047.8928719784526,12,6.954536638261418,0.0138407193632899
36093,2019,1101.9101150973756,12,7.004800421138843,0.05026378287742528
36093,2020,1134.4288393500365,12,7.033884578012928,0.0290841568740845
36093,2021,1215.6620382025856,12,7.103044094786944,0.06915951677401644
36093,2022,1333.4895266110457,12,7.1955544895312675,0.09251039474432332
36093,2023,1400.7170772762286,12,7.244739582529149,0.049185092997881874
36093,2024,1489.2144220158727,12,7.306004026356632,0.06126444382748275
36093,2025,1549.8988971597398,12,7.345944980147,0.039940953790368106
36093,2026,1553.8304472120676,4,7.348478417646813,0.0025334374998129405
36095,2026,975.0,1,6.882437470997847,
36101,2024,1210.313644759053,12,7.09863481554621,
36101,2025,1263.1575116455444,12,7.141369826882985,0.042735011336775486
36101,2026,1261.4975792444752,4,7.140054849129192,-0.0013149777537933005
36103,2015,2683.286302855369,12,7.894797554704704,
36103,2016,2801.15595195805,12,7.9377874509533335,0.04298989624862948
36103,2017,2938.329215818447,12,7.985596404853219,0.047808953899885154
36103,2018,2972.6553031489434,12,7.997210873844012,0.011614468990793547
36103,2019,3148.4226519698072,12,8.054656860998419,0.05744598715440663
36103,2020,3323.000445838325,12,8.108623402522001,0.05396654152358238
36103,2021,3667.642277728417,12,8.207304303464639,0.0986809009426377
36103,2022,3983.3430877679293,12,8.289876717500581,0.08257241403594229
